50

Kansas City,Albuquerque,344,1161,290.25,12/19/2022 17:43,5.5,1.67E+12
Kansas City,San Jose,345,2388,597,12/17/2022 7:54,11.5,1.67E+12
Kansas City,San Antonio,346,1136,284,12/19/2022 6:47,5.5,1.67E+12
Mesa,Wichita,347,1395,348.75,12/18/2022 13:31,6.5,1.67E+12
Mesa,Raleigh,348,3039,759.75,12/19/2022 22:46,15,1.67E+12
Mesa,Baltimore,349,3204,801,12/17/2022 14:05,16,1.67E+12
Mesa,Jacksonville,350,2864,716,12/18/2022 23:26,14,1.67E+12
Mesa,Boston,351,3681,920.25,12/18/2022 7:12,18,1.67E+12
Mesa,Long Beach,352,591,147.75,12/18/2022 21:38,2.5,1.67E+12
Mesa,Oklahoma City,353,1333,333.25,12/17/2022 2:21,6.5,1.67E+12
Mesa,Colorado Springs,354,872,218,12/19/2022 3:47,4,1.67E+12
Mesa,Oakland,355,1063,265.75,12/17/2022 17:41,5,1.67E+12
Atlanta,Miami,356,977,244.25,12/18/2022 23:52,4.5,1.67E+12
Atlanta,Tulsa,357,1092,273,12/19/2022 9:58,5,1.67E+12
Atlanta,Columbus,358,703,175.75,12/19/2022 22:48,3.5,1.67E+12
Atlanta,Minneapolis,359,1464,366,12/18/2022 3:07,7,1.67E+12
Atlanta,Washington,360,873,218.25,12/18/2022 14:40,4,1.67E+12
Atlanta,San Antonio,361,1421,355.25,12/18/2022 7:34,7,1.67E+12
Atlanta,Seattle,362,3511,877.75,12/17/2022 8:47,17.5,1.67E+12
Atlanta,Fort Worth,363,1209,302.25,12/17/2022 13:44,6,1.67E+12
Atlanta,Arlington,364,1189,297.25,12/18/2022 18:21,5.5,1.67E+12
Atlanta,Virginia Beach,365,838,209.5,12/18/2022 12:01,4,1.67E+12
Omaha,Kansas City,366,268,67,12/19/2022 15:58,1,1.67E+12
Omaha,Houston,367,1281,320.25,12/19/2022 5:54,6,1.67E+12
Omaha,Denver,368,779,194.75,12/17/2022 2:57,3.5,1.67E+12
Omaha,Fort Worth,369,957,239.25,12/19/2022 7:35,4.5,1.67E+12
Omaha,Las Vegas,370,1752,438,12/18/2022 5:51,8.5,1.67E+12
Omaha,Long Beach,371,2122,530.5,12/19/2022 8:09,10.5,1.67E+12
Omaha,Chicago,372,700,175,12/18/2022 16:55,3.5,1.67E+12
Omaha,Miami,373,2257,564.25,12/19/2022 7:32,11,1.67E+12
Omaha,Portland,374,2200,550,12/19/2022 5:30,11,1.67E+12
Omaha,New York,375,1845,461.25,12/18/2022 2:52,9,1.67E+12
Colorado Springs,Boston,376,2862,715.5,12/18/2022 4:02,14,1.67E+12
Colorado Springs,Phoenix,377,885,221.25,12/19/2022 14:33,4,1.67E+12
Colorado Springs,Los Angeles,378,1313,328.25,12/18/2022 23:19,6.5,1.67E+12
Colorado Springs,Atlanta,379,1915,478.75,12/17/2022 1:06,9.5,1.67E+12
Colorado Springs,Chicago,380,1495,373.75,12/17/2022 14:59,7,1.67E+12
Colorado Springs,Virginia Beach,381,2535,633.75,12/19/2022 21:13,12.5,1.67E+12
Colorado Springs,Fort Worth,382,959,239.75,12/18/2022 4:55,4.5,1.67E+12
Colorado Springs,San Jose,383,1503,375.75,12/19/2022 0:37,7.5,1.67E+12
Colorado Springs,Dallas,384,989,247.25,12/18/2022 13:49,4.5,1.67E+12
Colorado Springs,Washington,385,2400,600,12/18/2022 6:01,12,1.67E+12
Raleigh,Phoenix,386,3060,765,12/17/2022 18:21,15,1.67E+12
Raleigh,San Francisco,387,3876,969,12/19/2022 1:25,19,1.67E+12
Raleigh,Miami,388,1124,281,12/19/2022 4:30,5.5,1.67E+12
Raleigh,Philadelphia,389,557,139.25,12/17/2022 11:45,2.5,1.67E+12
Raleigh,El Paso,390,2607,651.75,12/17/2022 18:32,13,1.67E+12
Raleigh,Kansas City,391,1455,363.75,12/17/2022 5:19,7,1.67E+12
Raleigh,Memphis,392,1037,259.25,12/19/2022 6:35,5,1.67E+12
Raleigh,Los Angeles,393,3597,899.25,12/18/2022 19:58,17.5,1.67E+12
Raleigh,Mesa,394,3039,759.75,12/18/2022 3:05,15,1.67E+12
Raleigh,Fort Worth,395,1750,437.5,12/18/2022 9:31,8.5,1.67E+12
Long Beach,Indianapolis,396,2918,729.5,12/17/2022 0:22,14.5,1.67E+12
Long Beach,Charlotte,397,3411,852.75,12/17/2022 10:17,17,1.67E+12
Long Beach,Oklahoma City,398,1901,475.25,12/17/2022 19:47,9.5,1.67E+12
Long Beach,San Francisco,399,587,146.75,12/19/2022 21:37,2.5,1.67E+12
Long Beach,Milwaukee,400,2818,704.5,12/17/2022 20:59,14,1.67E+12
Long Beach,Los Angeles,401,32,8,12/19/2022 4:39,0.25,1.67E+12
Long Beach,Albuquerque,402,1070,267.5,12/18/2022 10:34,5,1.67E+12
Long Beach,Portland,403,1364,341,12/17/2022 15:14,6.5,1.67E+12
Long Beach,Washington,404,3704,926,12/19/2022 15:32,18.5,1.67E+12
Long Beach,Omaha,405,2122,530.5,12/19/2022 3:54,10.5,1.67E+12
Virginia Beach,Dallas,406,1952,488,12/19/2022 22:29,9.5,1.67E+12
Virginia Beach,Omaha,407,1795,448.75,12/19/2022 6:54,8.5,1.67E+12
Virginia Beach,Bakersfield,408,3842,960.5,12/18/2022 8:40,19,1.67E+12
Virginia Beach,Houston,409,1965,491.25,12/19/2022 14:58,9.5,1.67E+12
Virginia Beach,Nashville-Davidson,410,969,242.25,12/18/2022 23:58,4.5,1.67E+12
Virginia Beach,Portland,411,3971,992.75,12/19/2022 20:29,19.5,1.67E+12
Virginia Beach,Albuquerque,412,2759,689.75,12/18/2022 11:57,13.5,1.67E+12
Virginia Beach,Raleigh,413,267,66.75,12/17/2022 12:59,1,1.67E+12
Virginia Beach,Atlanta,414,838,209.5,12/17/2022 14:59,4,1.67E+12
Virginia Beach,Fresno,415,3870,967.5,12/19/2022 13:56,19,1.67E+12
Miami,Oklahoma City,416,1976,494,12/18/2022 11:41,9.5,1.67E+12
Miami,Virginia Beach,417,1298,324.5,12/18/2022 22:15,6,1.67E+12
Miami,Arlington,418,1815,453.75,12/19/2022 9:14,9,1.67E+12
Miami,Omaha,419,2257,564.25,12/19/2022 13:11,11,1.67E+12
Miami,Long Beach,420,3757,939.25,12/18/2022 3:07,18.5,1.67E+12
Miami,Sacramento,421,4106,1026.5,12/17/2022 7:34,20.5,1.67E+12
Miami,Portland,422,4360,1090,12/17/2022 21:09,21.5,1.67E+12
Miami,Columbus,423,1603,400.75,12/17/2022 1:14,8,1.67E+12
Miami,Dallas,424,1789,447.25,12/18/2022 23:32,8.5,1.67E+12
Miami,Chicago,425,1920,480,12/19/2022 21:41,9.5,1.67E+12
Oakland,Indianapolis,426,3121,780.25,12/19/2022 2:41,15.5,1.67E+12
Oakland,Minneapolis,427,2535,633.75,12/17/2022 20:37,12.5,1.67E+12
Oakland,Miami,428,4163,1040.75,12/19/2022 17:57,20.5,1.67E+12
Oakland,Albuquerque,429,1430,357.5,12/18/2022 5:21,7,1.67E+12
Oakland,Baltimore,430,3937,984.25,12/17/2022 10:32,19.5,1.67E+12
Oakland,San Diego,431,733,183.25,12/17/2022 14:13,3.5,1.67E+12
Oakland,Oklahoma City,432,2221,555.25,12/19/2022 4:09,11,1.67E+12
Oakland,Raleigh,433,3862,965.5,12/19/2022 23:56,19,1.67E+12
Oakland,Atlanta,434,3428,857,12/19/2022 17:03,17,1.67E+12
Oakland,Wichita,435,2190,547.5,12/19/2022 1:50,10.5,1.67E+12
Minneapolis,Oakland,436,2535,633.75,12/19/2022 5:51,12.5,1.67E+12
Minneapolis,Wichita,437,880,220,12/17/2022 6:07,4,1.67E+12
Minneapolis,Boston,438,1806,451.5,12/18/2022 23:43,9,1.67E+12
Minneapolis,Long Beach,439,2468,617,12/18/2022 4:14,12,1.67E+12
Minneapolis,Philadelphia,440,1585,396.25,12/19/2022 13:02,7.5,1.67E+12
Minneapolis,San Francisco,441,2548,637,12/17/2022 13:32,12.5,1.67E+12
Minneapolis,Omaha,442,471,117.75,12/19/2022 10:46,2,1.67E+12
Minneapolis,Kansas City,443,664,166,12/18/2022 9:48,3,1.67E+12
Minneapolis,Jacksonville,444,1921,480.25,12/18/2022 17:12,9.5,1.67E+12
Minneapolis,Oklahoma City,445,1119,279.75,12/19/2022 9:11,5.5,1.67E+12
Tulsa,Milwaukee,446,1033,258.25,12/17/2022 13:45,5,1.67E+12
Tulsa,Austin,447,675,168.75,12/19/2022 6:09,3,1.67E+12
Tulsa,Phoenix,448,1499,374.75,12/17/2022 13:06,7,1.67E+12
Tulsa,San Jose,449,2307,576.75,12/19/2022 10:20,11.5,1.67E+12
Tulsa,Indianapolis,450,952,238,12/18/2022 12:17,4.5,1.67E+12
Tulsa,Baltimore,451,1739,434.75,12/17/2022 0:45,8.5,1.67E+12
Tulsa,Denver,452,885,221.25,12/17/2022 2:49,4,1.67E+12
Tulsa,Long Beach,453,2039,509.75,12/17/2022 12:47,10,1.67E+12
Tulsa,Dallas,454,383,95.75,12/18/2022 14:44,1.5,1.67E+12
Tulsa,Fresno,455,2125,531.25,12/17/2022 0:00,10.5,1.67E+12
Bakersfield,San Francisco,456,405,101.25,12/17/2022 2:11,2,1.67E+12
Bakersfield,New York,457,3948,987,12/17/2022 18:07,19.5,1.67E+12
Bakersfield,Colorado Springs,458,1317,329.25,12/18/2022 3:39,6.5,1.67E+12
Bakersfield,Milwaukee,459,2798,699.5,12/18/2022 8:04,13.5,1.67E+12
Bakersfield,Wichita,460,1953,488.25,12/18/2022 10:17,9.5,1.67E+12
Bakersfield,Los Angeles,461,163,40.75,12/19/2022 14:53,0.5,1.67E+12
Bakersfield,San Antonio,462,2036,509,12/17/2022 22:13,10,1.67E+12
Bakersfield,Tulsa,463,2077,519.25,12/19/2022 22:08,10,1.67E+12
Bakersfield,Chicago,464,2808,702,12/18/2022 15:59,14,1.67E+12
Bakersfield,Atlanta,465,3165,791.25,12/18/2022 19:52,15.5,1.67E+12
Wichita,Sacramento,466,2113,528.25,12/17/2022 17:22,10.5,1.67E+12
Wichita,Las Vegas,467,1592,398,12/19/2022 2:31,7.5,1.67E+12
Wichita,Austin,468,827,206.75,12/18/2022 10:19,4,1.67E+12
Wichita,Dallas,469,549,137.25,12/17/2022 8:28,2.5,1.67E+12
Wichita,Boston,470,2290,572.5,12/17/2022 7:34,11,1.67E+12
Wichita,Seattle,471,2312,578,12/19/2022 6:58,11.5,1.67E+12
Wichita,Bakersfield,472,1953,488.25,12/19/2022 20:00,9.5,1.67E+12
Wichita,Albuquerque,473,884,221,12/17/2022 16:29,4,1.67E+12
Wichita,San Francisco,474,2203,550.75,12/19/2022 15:42,11,1.67E+12
Wichita,Virginia Beach,475,1890,472.5,12/17/2022 4:28,9,1.67E+12
Arlington,Portland,476,2610,652.5,12/18/2022 5:08,13,1.67E+12
Arlington,Fresno,477,2116,529,12/19/2022 19:47,10.5,1.67E+12
Arlington,Charlotte,478,1525,381.25,12/19/2022 21:08,7.5,1.67E+12
Arlington,Minneapolis,479,1403,350.75,12/19/2022 7:14,7,1.67E+12
Arlington,Columbus,480,1497,374.25,12/17/2022 11:30,7,1.67E+12
Arlington,Dallas,481,29,7.25,12/17/2022 8:47,0.5,1.67E+12
Arlington,Baltimore,482,1980,495,12/19/2022 1:41,9.5,1.67E+12
Arlington,Albuquerque,483,919,229.75,12/18/2022 4:45,4.5,1.67E+12
Arlington,Wichita,484,552,138,12/18/2022 20:58,2.5,1.67E+12
